[DEBUG] 2020-05-12 08:52:23.780 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-05-12 08:52:23.793 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-05-12 08:52:23.820 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-05-12 08:52:23.976 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-05-12 08:52:23.978 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-05-12 08:52:24.365 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-05-12 08:52:24.835 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-05-12 08:52:24.886 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-05-12 08:52:24.888 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-05-12 08:52:24.937 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-05-12 08:52:25.019 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b28ff1
[DEBUG] 2020-05-12 08:52:25.019 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b28ff1
[DEBUG] 2020-05-12 08:52:25.019 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@42b28ff1
[DEBUG] 2020-05-12 08:52:25.020 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@76889e60
[DEBUG] 2020-05-12 08:52:25.020 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@64f1fd08
[DEBUG] 2020-05-12 08:52:25.022 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@55e2fe3c
[DEBUG] 2020-05-12 08:52:25.023 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4c18621b
[DEBUG] 2020-05-12 08:52:25.024 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4c18621b
[DEBUG] 2020-05-12 08:52:25.024 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4c18621b
[DEBUG] 2020-05-12 08:52:25.024 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@27df0f3d
[DEBUG] 2020-05-12 08:52:25.025 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@27df0f3d
[DEBUG] 2020-05-12 08:52:25.025 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@27df0f3d
[DEBUG] 2020-05-12 08:52:25.028 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3cb8c8ce
[DEBUG] 2020-05-12 08:52:25.028 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3cb8c8ce
[DEBUG] 2020-05-12 08:52:25.028 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@3cb8c8ce
[DEBUG] 2020-05-12 08:52:25.029 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@1317b708
[DEBUG] 2020-05-12 08:52:25.029 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@1317b708
[DEBUG] 2020-05-12 08:52:25.029 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@1317b708
[DEBUG] 2020-05-12 08:52:25.030 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5412bfea
[DEBUG] 2020-05-12 08:52:25.030 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@5412bfea
[DEBUG] 2020-05-12 08:52:25.030 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@5412bfea
[DEBUG] 2020-05-12 08:52:25.031 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@61c42416
[DEBUG] 2020-05-12 08:52:25.031 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@61c42416
[DEBUG] 2020-05-12 08:52:25.031 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@61c42416
[DEBUG] 2020-05-12 08:52:25.033 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@ebd06a9
[DEBUG] 2020-05-12 08:52:25.033 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@ebd06a9
[DEBUG] 2020-05-12 08:52:25.033 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@ebd06a9
[DEBUG] 2020-05-12 08:52:25.034 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@1640190a
[DEBUG] 2020-05-12 08:52:25.034 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@1640190a
[DEBUG] 2020-05-12 08:52:25.035 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@382c90c2
[DEBUG] 2020-05-12 08:52:25.035 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@382c90c2
[DEBUG] 2020-05-12 08:52:25.036 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@bbf9e07
[DEBUG] 2020-05-12 08:52:25.036 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@bbf9e07
[DEBUG] 2020-05-12 08:52:25.036 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@73d3e555
[DEBUG] 2020-05-12 08:52:25.037 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@74d3b638
[DEBUG] 2020-05-12 08:52:25.038 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@396ef8b2
[DEBUG] 2020-05-12 08:52:25.038 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@396ef8b2
[DEBUG] 2020-05-12 08:52:25.039 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@4cfa8227
[DEBUG] 2020-05-12 08:52:25.039 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@4cfa8227
[DEBUG] 2020-05-12 08:52:25.043 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@690bc15e
[DEBUG] 2020-05-12 08:52:25.043 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@690bc15e
[DEBUG] 2020-05-12 08:52:25.044 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@181e72d3
[DEBUG] 2020-05-12 08:52:25.045 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@181e72d3
[DEBUG] 2020-05-12 08:52:25.046 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@13741d5a
[DEBUG] 2020-05-12 08:52:25.047 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@13741d5a
[DEBUG] 2020-05-12 08:52:25.049 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@6c6333cd
[DEBUG] 2020-05-12 08:52:25.049 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@6c6333cd
