[DEBUG] 2020-04-28 14:05:00.532 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-04-28 14:05:00.536 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-04-28 14:05:00.542 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-04-28 14:05:00.614 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-04-28 14:05:00.619 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-04-28 14:05:01.002 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-04-28 14:05:01.366 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-04-28 14:05:01.394 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-04-28 14:05:01.394 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-04-28 14:05:01.431 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-04-28 14:05:01.471 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5580d62f
[DEBUG] 2020-04-28 14:05:01.471 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5580d62f
[DEBUG] 2020-04-28 14:05:01.471 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5580d62f
[DEBUG] 2020-04-28 14:05:01.474 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@154bd49b
[DEBUG] 2020-04-28 14:05:01.475 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@67fc2aad
[DEBUG] 2020-04-28 14:05:01.475 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@472698d
[DEBUG] 2020-04-28 14:05:01.479 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6137cf6e
[DEBUG] 2020-04-28 14:05:01.480 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@6137cf6e
[DEBUG] 2020-04-28 14:05:01.481 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@6137cf6e
[DEBUG] 2020-04-28 14:05:01.482 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@24934262
[DEBUG] 2020-04-28 14:05:01.482 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@24934262
[DEBUG] 2020-04-28 14:05:01.483 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@24934262
[DEBUG] 2020-04-28 14:05:01.485 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@341672e
[DEBUG] 2020-04-28 14:05:01.485 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@341672e
[DEBUG] 2020-04-28 14:05:01.490 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@341672e
[DEBUG] 2020-04-28 14:05:01.490 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4554de02
[DEBUG] 2020-04-28 14:05:01.490 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4554de02
[DEBUG] 2020-04-28 14:05:01.491 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4554de02
[DEBUG] 2020-04-28 14:05:01.491 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@58496c97
[DEBUG] 2020-04-28 14:05:01.491 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@58496c97
[DEBUG] 2020-04-28 14:05:01.492 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@58496c97
[DEBUG] 2020-04-28 14:05:01.496 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6ecab872
[DEBUG] 2020-04-28 14:05:01.496 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6ecab872
[DEBUG] 2020-04-28 14:05:01.496 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@6ecab872
[DEBUG] 2020-04-28 14:05:01.496 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@6d025d1d
[DEBUG] 2020-04-28 14:05:01.497 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@6d025d1d
[DEBUG] 2020-04-28 14:05:01.497 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@6d025d1d
[DEBUG] 2020-04-28 14:05:01.497 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7479b626
[DEBUG] 2020-04-28 14:05:01.497 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7479b626
[DEBUG] 2020-04-28 14:05:01.498 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@17a703f5
[DEBUG] 2020-04-28 14:05:01.498 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@17a703f5
[DEBUG] 2020-04-28 14:05:01.499 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@65f2f9b0
[DEBUG] 2020-04-28 14:05:01.499 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@65f2f9b0
[DEBUG] 2020-04-28 14:05:01.503 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@5e671e20
[DEBUG] 2020-04-28 14:05:01.504 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@5e8cda75
[DEBUG] 2020-04-28 14:05:01.504 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@222afc67
[DEBUG] 2020-04-28 14:05:01.504 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@222afc67
[DEBUG] 2020-04-28 14:05:01.505 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@3ae9d1e2
[DEBUG] 2020-04-28 14:05:01.505 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@3ae9d1e2
[DEBUG] 2020-04-28 14:05:01.517 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@5633dafd
